29	16	0.214438755346822	0.0155600245957529	99.189473453321	64.876188993454	143418
17	49	0.722861940970198	0.0324632364050062	99.147368418543	60.4592499732971	80142
52	224	0.666964956830836	0.139488114586382	99.126316371717	60.7448608875275	284822
33	127	0.193343336454807	0.295578504134271	99.1368422382756	65.3764820098877	166110
99	173	0.924544482048197	0.0421620306946971	99.2000002610056	72.8224880695343	656028
39	18	0.892575527578951	0.0335010754999675	91.263157756705	67.5767691135406	201648
47	61	0.489828773848145	0.0592797053393097	99.1473690459603	65.1414539813995	251832
17	32	0.548116634370484	0.306376696883126	10.6315789254088	64.4712870121002	80142
44	55	0.8856930513452	0.131265002997869	84.7894737595006	62.617595911026	232638
92	23	0.141236911646852	0.0238029022530043	98.9684205306204	71.6930968761444	593742
33	20	0.379103350719108	0.0408675076900774	99.1473681048343	64.5245981216431	166110
14	19	0.608807274298492	0.0219172494138341	98.8421054262864	61.0528929233551	65448
18	108	0.287915286715683	0.0313063500604786	98.7263155610938	61.5043389797211	85140
75	65	0.143399677364961	0.0527898096140703	98.968420844329	71.0419719219208	452676
34	86	0.571565364804243	0.0104439288950942	98.5052629521019	65.5161979198456	171908
61	167	0.73011988634327	0.0621585445214824	99.0105261928157	68.4156489372253	347354
57	53	0.986864475766269	0.0624776391375045	10.8947368828874	64.3421449661255	319062
37	249	0.124550090552066	0.012574196729022	96.8105265968724	64.1991379261017	189602
97	101	0.135370737239018	0.164006649804134	99.1473687322516	72.6853089332581	637982
90	57	0.240419483424655	0.0779461210707926	99.0736842155457	71.2464778423309	576396
85	131	0.542807496126571	0.0312577750158406	98.6631575383638	71.5618381500244	533906
17	21	0.596063716095969	0.0124544320385518	99.1684207790776	63.0095670223236	80142
35	155	0.678632157888053	0.115767300702152	99.2631582837356	63.9610450267792	177756
10	114	0.568556062487801	0.0127715604029461	97.8842104736127	62.0425231456757	46556
28	91	0.147425534719335	0.298956599198896	99.2631579700269	64.8453679084778	137870
29	27	0.655974464909616	0.154240628805165	91.9894732927021	62.9038910865784	143418
66	19	0.278388099296049	0.0381182818477286	99.0315791807677	62.4449729919434	383844
44	89	0.627296353767187	0.0974427757868168	99.1263157442996	61.8689730167389	232638
14	120	0.363046941222104	0.0455818469190465	98.4842112189845	61.4782750606537	65448
28	71	0.139824240239241	0.0141693224846291	98.3052636447706	64.704295873642	137870
26	56	0.608451215018169	0.0900230991554823	99.1894731396123	64.6872620582581	126924
91	250	0.605931178013586	0.280586000336521	99.052631855011	71.8184230327606	585044
23	38	0.0210207485099209	0.13139899581276	99.2526308486336	65.1920819282532	110880
36	24	0.212578600243222	0.0407247317384473	99.115789877741	63.7286448478699	183654
54	55	0.690559350625096	0.0697129255245251	99.0947362623717	61.2462298870087	298368
10	76	0.785941123510308	0.0728630689993521	98.6210525035858	63.3860740661621	46556
77	83	0.484987829388457	0.0245706654067222	98.7473679216285	71.1895639896393	468522
70	87	0.9947519845385	0.202755793288768	10.6315789254088	65.8029170036316	413936
70	202	0.750567669229277	0.0123171953251654	98.1473690585086	70.3626887798309	413936
98	30	0.356588475642835	0.0748755664037123	99.0421056747437	70.6702740192413	646980
57	214	0.79784641208372	0.0162588057131513	98.5684206611232	62.0313959121704	319062
96	26	0.457488476298952	0.0137003525273164	98.7368417413611	72.6441829204559	629034
81	109	0.909357863289892	0.0104140474206025	98.9684205306204	70.3389439582825	500814
67	103	0.744887597898463	0.0414460269934693	99.1473681048343	63.9916579723358	391292
22	134	0.102338149672	0.198093532664773	99.1263157442996	61.5855469703674	105632
41	179	0.609715027508798	0.0979312888422136	99.2315791155163	62.8883559703827	213894
45	70	0.823773428317439	0.0114178988362598	99.0210520593744	61.2658679485321	238986
65	94	0.244592475511571	0.231639853303768	99.2736847777116	62.8754119873047	376446
96	189	0.900271988515204	0.0956699114496079	99.1052630700563	65.9522058963776	629034
88	27	0.181036940775146	0.049687994433105	98.9263161232597	65.8388609886169	559250
97	73	0.158320881071181	0.0594577569061519	98.8526316065537	75.1536331176758	637982
78	78	0.207455341147939	0.0234680482103079	98.5157897597865	70.8938739299774	476520
94	48	0.0254642528420439	0.232710223091385	99.0736845292543	62.0069658756256	611288
52	160	0.363148569023391	0.0645605078954541	99.0736842155457	67.3181660175323	284822
32	22	0.884964421436175	0.0484912767294664	80.9789472504666	63.930979013443	160362
21	26	0.0314945084017335	0.131439234920418	99.0210526867917	62.5478451251984	100434
75	29	0.612868833486467	0.0175294253196661	98.989473832281	70.1298298835754	452676
30	19	0.443631980615616	0.0703306820155716	99.2315784880989	64.7154829502106	149016
22	81	0.222666687224817	0.0804113492734005	99.1578945988103	63.1086959838867	105632
74	44	0.635595809751707	0.0107376411216768	98.6315786838531	62.8926701545715	444828
56	75	0.205107050988517	0.0530515113108884	99.0105261928157	62.1525359153748	312114
30	18	0.618804098675228	0.209723737424604	10.6315789254088	65.0611889362335	149016
68	18	0.481868041755786	0.0467280710475431	98.9578956051877	63.8257551193237	398790
49	74	0.755826824268053	0.013717205813927	98.9263154958424	65.8502869606018	264878
51	161	0.919564085623642	0.173680602766418	97.1578949376156	61.2694590091705	278124
58	222	0.495146421809583	0.254977711075523	99.1578952262276	65.1654090881348	326060
46	138	0.700242307059885	0.0937752745890218	99.178946959345	60.3131759166718	245384
59	47	0.977312206960887	0.0428805270532562	31.2526318587755	69.2807791233063	333108
93	213	0.581525403863342	0.0284032054083968	98.1157898902893	64.6147611141205	602490
86	117	0.499852112231537	0.148424890834238	99.1684207790776	61.0607719421387	542304
32	68	0.487647245889641	0.0435764879387815	99.1052627563477	64.3258099555969	160362
82	17	0.458006174973817	0.0781767204877525	98.978947338305	73.636433839798	509012
78	27	0.375066469980735	0.0139421330336541	98.5578951082732	60.7366011142731	476520
