0	6.64625406265259	0.370028003145241	0.0722001055745702	97.8210527645914
1	13.2921371459961	0.12683498695591	0.0549272577229299	98.1894747207039
2	19.9362261295319	0.094341950142044	0.0388228231550832	98.884210774773
3	26.5790860652924	0.0819304404638203	0.0361408673128799	98.9157896292837
4	33.2225840091705	0.0710736577891922	0.0307753239023058	99.094737830915
5	39.8796789646149	0.0642314562030319	0.0317029115792952	99.0526321687196
6	46.5538730621338	0.0584386655799483	0.0292803346620579	99.1789472730536
7	53.2783479690552	0.0570921306134414	0.0312762804525463	99.084210395813
8	59.9059360027313	0.0512530373097196	0.0269112195574531	99.2105261275643
9	66.534243106842	0.0497901001500085	0.0260946791324961	99.2421049820749
